"date" "actual" "fore_model_1" "fore_model_2" "error1" "error2"
"91" 2016-07-30 0.00165971647178687 -7.41697660356072e-05 -3.61647710315246e-05 0.00173388623782247 0.00169588124281839
"92" 2016-07-31 0.0024142880907565 -0.000115860749680654 -6.08780953700211e-06 0.00253014884043715 0.0024203759002935
"93" 2016-08-01 0 -0.00021389600085181 1.85135422471962e-05 0.00021389600085181 -1.85135422471962e-05
"94" 2016-08-02 0.002096725430075 6.75428862726994e-05 7.06495743604581e-06 0.0020291825438023 0.00208966047263895
"95" 2016-08-03 -0.00691242297950545 0.000287821615315185 -6.48843712394524e-05 -0.00720024459482064 -0.006847538608266
"96" 2016-08-04 0 0.000261691810765396 3.20503046152368e-05 -0.000261691810765396 -3.20503046152368e-05
"97" 2016-08-05 -0.0200404511885086 0.000217322084241437 -0.000118221473922673 -0.02025777327275 -0.0199222297145859
"98" 2016-08-06 0.000230933549897117 0.000238268303046639 1.97853499165648e-05 -7.33475314952217e-06 0.000211148199980552
"99" 2016-08-07 0.00140355179272689 0.00020296447878645 2.64438173101262e-05 0.00120058731394044 0.00137710797541676
"100" 2016-08-08 -0.011498787215519 0.000407148341817802 -9.98379801430683e-05 -0.0119059355573368 -0.0113989492353759
"101" 2016-08-09 0.000771510662053387 0.000418854177426705 -4.54889489984219e-05 0.000352656484626683 0.000816999611051809
"102" 2016-08-10 0.0125617089179393 0.000953893631694111 5.54161085464358e-05 0.0116078152862452 0.0125062928093928
"103" 2016-08-11 0.00289338108723491 0.000928183219572417 5.57337049724101e-06 0.0019651978676625 0.00288780771673767
"104" 2016-08-12 -0.0142678476928921 0.000873495838727137 7.13705413218461e-05 -0.0151413435316193 -0.014339218234214
"105" 2016-08-13 0.00469902386228682 0.00115921709226896 6.59966391819508e-05 0.00353980677001786 0.00463302722310487
"106" 2016-08-14 0.018660286125975 0.00110670401561443 3.77327798638306e-05 0.0175535821103606 0.0186225533461112
"107" 2016-08-15 0.00291500461345784 0.000757254162044604 6.87059486628105e-05 0.00215775045141323 0.00284629866479503
"108" 2016-08-16 0.00522478988421327 0.000674552544781993 -1.31483761649e-05 0.00455023733943127 0.00523793826037817
"109" 2016-08-17 -0.00696318575583277 0.00104775807509109 6.87731290467822e-05 -0.00801094383092386 -0.00703195888487955
"110" 2016-08-18 0.00471004729362789 0.000899214048634421 -9.71092404856322e-05 0.00381083324499347 0.00480715653411353
"111" 2016-08-19 0.000139250954727999 0.000388945200083225 -5.42005342212235e-05 -0.000249694245355226 0.000193451488949222
"112" 2016-08-20 0.0105981753266917 0.000324376524123254 0.000121579873228051 0.0102737988025685 0.0104765954534637
"113" 2016-08-21 0.0146368687833842 0.000199802308730798 1.34379102731931e-06 0.0144370664746534 0.0146355249923569
"114" 2016-08-22 0.00227054477687183 0.000409044440549012 5.51584056180211e-05 0.00186150033632282 0.00221538637125381
"115" 2016-08-23 0.00488043733293431 0.000292632064823019 2.56006157937083e-05 0.00458780526811129 0.0048548367171406
"116" 2016-08-24 0.00782909626977357 0.000306005986613627 -9.49966822068025e-05 0.00752309028315994 0.00792409295198038
"117" 2016-08-25 -0.00982172800487646 3.91832127866455e-05 7.67649327718926e-05 -0.00986091121766311 -0.00989849293764835
"118" 2016-08-26 -0.00971938492948432 -0.000319022763257783 -3.20227824626843e-05 -0.00940036216622654 -0.00968736214702164
"119" 2016-08-27 0.00352817725646482 -0.000326961322906981 4.73680960247275e-05 0.0038551385793718 0.00348080916044009
"120" 2016-08-28 0.00847004897621417 -0.000405671092984242 5.34833072283482e-05 0.00887572006919841 0.00841656566898582
"121" 2016-08-29 -0.00544618404203057 -0.00055540283909027 -1.35052677694304e-06 -0.0048907812029403 -0.00544483351525362
"122" 2016-08-30 0.00481499973086663 -0.000236633753264712 -7.41174543889842e-06 0.00505163348413134 0.00482241147630553
"123" 2016-08-31 -0.00703776761619501 6.39589590388885e-05 5.26497747496715e-06 -0.0071017265752339 -0.00704303259366998
"124" 2016-09-01 -0.0113746516857951 -2.59697462426736e-06 -1.50365615997572e-05 -0.0113720547111708 -0.0113596151241953
"125" 2016-09-02 -0.00315144107301712 -0.000193112246529644 5.34484196780679e-05 -0.00295832882648748 -0.00320488949269519
"126" 2016-09-03 -0.0127665465390354 -4.30977001217569e-06 5.57446485798716e-05 -0.0127622367690232 -0.0128222911876153
"127" 2016-09-04 -0.0225345028015838 -0.000101529529254952 -3.05449873391638e-05 -0.0224329732723288 -0.0225039578142446
"128" 2016-09-05 0.0142843762340945 0.000125467883518694 -8.40381573097821e-05 0.0141589083505758 0.0143684143914043
"129" 2016-09-06 0 0.000454587129358017 3.44910735624012e-05 -0.000454587129358017 -3.44910735624012e-05
"130" 2016-09-07 0.0018846499077334 0.000545792860808572 4.46340627919966e-05 0.00133885704692483 0.00184001584494141
"131" 2016-09-08 0.0188649130482936 0.000891335684390443 -1.12011091827615e-05 0.0179735773639032 0.0188761141574764
"132" 2016-09-09 -0.00220361420857351 0.00146587758590901 -5.66309279023999e-05 -0.00366949179448252 -0.00214698328067111
"133" 2016-09-10 0.0119339555824887 0.00104861811022559 -0.000119164294558324 0.0108853374722631 0.012053119877047
"134" 2016-09-11 -0.000457184953811307 0.00103025554260962 8.56545298727043e-06 -0.00148744049642093 -0.000465750406798577
"135" 2016-09-12 -0.040492752886701 0.000957380971378709 5.50231173605063e-05 -0.0414501338580797 -0.0405477760040615
"136" 2016-09-13 -0.0318294628461633 0.000434175725728367 2.56597194638609e-05 -0.0322636385718916 -0.0318551225656271
"137" 2016-09-14 0.0216118481790133 0.000507326252258556 4.25163153334359e-05 0.0211045219267547 0.0215693318636799
"138" 2016-09-15 0.0137677813973944 0.000187983310716269 2.21796778110839e-05 0.0135797980866782 0.0137456017195833
"139" 2016-09-16 0.00527443198972577 0.000225619687557281 -6.47485217437986e-05 0.00504881230216849 0.00533918051146957
"140" 2016-09-17 0.000896403304514237 0.00136119152951018 -0.000252940962304067 -0.000464788224995945 0.0011493442668183
"141" 2016-09-18 0.000259443900622713 0.00219185809342195 -6.06566986050224e-05 -0.00193241419279923 0.000320100599227736
"142" 2016-09-19 -0.0152490284695599 0.00152525427596561 -4.63001613434857e-05 -0.0167742827455255 -0.0152027283082164
"143" 2016-09-20 -0.0184729764300027 0.00110738510205342 -4.29109493437893e-05 -0.0195803615320561 -0.0184300654806589
"144" 2016-09-21 0.00674800651394492 0.000717840674418259 -6.77460095212829e-05 0.00603016583952666 0.0068157525234662
"145" 2016-09-22 0.00263298889406727 0.000888993492955772 -0.000126012433035253 0.0017439954011115 0.00275900132710252
"146" 2016-09-23 0.0168358611798709 0.00086650718797552 -5.41108663481509e-05 0.0159693539918954 0.0168899720462191
"147" 2016-09-24 0.00814217338928636 0.00129131048145257 -9.76634481466018e-05 0.00685086290783378 0.00823983683743296
"148" 2016-09-25 0.00501100241917563 0.00146396529989682 -7.49088795340638e-05 0.00354703711927881 0.00508591129870969
"149" 2016-09-26 -0.000317410006179131 0.00186260129746063 -0.000188894397736739 -0.00218001130363976 -0.000128515608442392
"150" 2016-09-27 0.00390088304318859 0.00139504443909931 -0.000220721847706111 0.00250583860408928 0.0041216048908947
"151" 2016-09-28 -0.000493293978864884 0.00150431025705387 -3.95898574214474e-05 -0.00199760423591875 -0.000453704121443436
"152" 2016-09-29 -0.00468797474318805 0.000624409039520174 -7.52217718315286e-05 -0.00531238378270822 -0.00461275297135652
"153" 2016-09-30 -0.000295406879674331 0.00103163228088862 -0.000188726090139741 -0.00132703916056295 -0.000106680789534591
"154" 2016-10-01 0.00155785556169796 0.000502294507379404 -8.59532253124528e-05 0.00105556105431856 0.00164380878701042
"155" 2016-10-02 0.00027182985088281 0.000397083207541427 -0.000136879016418648 -0.000125253356658617 0.000408708867301458
"156" 2016-10-03 0.00558937685939576 0.000424750471485783 -0.000106051818565813 0.00516462638790997 0.00569542867796157
"157" 2016-10-04 0.00522110249526087 0.000565167076317729 -0.000159691763504993 0.00465593541894314 0.00538079425876586
"158" 2016-10-05 0.00183061829294395 0.000576191532205556 -0.000274921144905046 0.0012544267607384 0.002105539437849
"159" 2016-10-06 -0.0103802986548835 0.00101168509551349 -0.000405647564746018 -0.011391983750397 -0.00997465109013753
"160" 2016-10-07 -0.0102598247427554 0.000529576786946639 -0.000183954874531378 -0.0107894015297021 -0.0100758698682241
"161" 2016-10-08 0.00506853322409917 0.00037311064447838 -0.000155863723176502 0.00469542257962079 0.00522439694727567
"162" 2016-10-09 -0.0128719268141548 -0.000211640052519372 -0.000313168323310374 -0.0126602867616355 -0.0125587584908445
"163" 2016-10-10 0 0.000206670748507765 -0.000278153543350931 -0.000206670748507765 0.000278153543350931
"164" 2016-10-11 -0.000578530984393311 0.00053069655143704 -0.000228386967494507 -0.00110922753583035 -0.000350144016898803
"165" 2016-10-12 -0.00324421065421454 0.00124565894908503 -0.000210798557103138 -0.00448986960329957 -0.0030334120971114
"166" 2016-10-13 0.00274840570958013 0.000323984676526314 -0.00025603572429239 0.00242442103305381 0.00300444143387252
"167" 2016-10-14 0 0.00104496788372035 -0.0003529012935468 -0.00104496788372035 0.0003529012935468
"168" 2016-10-15 -0.00835350579283656 0.00100050679294488 -0.000275150307083224 -0.00935401258578144 -0.00807835548575333
"169" 2016-10-16 0.00162899910604786 0.000989052773153524 -0.000192581716376733 0.000639946332894333 0.00182158082242459
"170" 2016-10-17 0.0109460219093389 0.00106697632295416 -0.000236745733942362 0.00987904558638475 0.0111827676432813
"171" 2016-10-18 -0.00877519968910434 0.00107354817217048 -0.000384933269343577 -0.00984874786127482 -0.00839026641976076
"172" 2016-10-19 0.00196170332352885 0.000944130885578965 -0.000348908606692327 0.00101757243794989 0.00231061193022118
"173" 2016-10-20 -0.000133510142672932 0.00109187727776695 -0.000116546871142603 -0.00122538742043988 -1.69632715303295e-05
"174" 2016-10-21 0.0148028283185617 0.00110599564994807 -0.000248714610259279 0.0136968326686137 0.015051542928821
"175" 2016-10-22 -0.00405958140588325 0.000878866247151669 -0.000201615790871694 -0.00493844765303492 -0.00385796561501156
"176" 2016-10-23 0.00256770514020133 0.000633650292712552 -0.000278118501858527 0.00193405484748877 0.00284582364205985
"177" 2016-10-24 0.0031339063482072 0.000975232189121116 -0.000118439567632139 0.00215867415908609 0.00325234591583934
"178" 2016-10-25 0.0154681845648863 0.000885509390227827 -0.000103110719789363 0.0145826751746585 0.0155712952846757
"179" 2016-10-26 -0.00211476165448943 0.000446707682469043 -0.000202136642405772 -0.00256146933695847 -0.00191262501208366
"180" 2016-10-27 0.00100805512055224 0.00057843465489069 -0.000153701868506084 0.000429620465661553 0.00116175698905833
"181" 2016-10-28 0.00225610216141092 0.000502930261146519 -0.000121278499396408 0.0017531719002644 0.00237738066080733
"182" 2016-10-29 -0.00199100454636714 -0.000271916058030143 -0.000145168973775937 -0.00171908848833699 -0.0018458355725912
"183" 2016-10-30 -0.0119926014163436 -1.49380304262491e-05 -0.000117361503374063 -0.0119776633859174 -0.0118752399129696
"184" 2016-10-31 -0.00199329460635944 -0.000867355025324382 -6.63526963366731e-05 -0.00112593958103506 -0.00192694191002277
"185" 2016-11-01 0.0172584675280376 8.30713721465783e-05 -8.57161624119612e-05 0.017175396155891 0.0173441836904496
"186" 2016-11-02 0.00225557825766387 4.73121294287667e-05 -0.000269746479216713 0.0022082661282351 0.00252532473688058
"187" 2016-11-03 -0.00149372242522006 0.000135412913958615 -0.000256461160233421 -0.00162913533917867 -0.00123726126498663
"188" 2016-11-04 -0.0049331814507898 -0.000513646062373227 -0.000146738921193598 -0.00441953538841658 -0.0047864425295962
"189" 2016-11-05 -0.00403531604994711 0.000563624303196604 -7.70963539860231e-05 -0.00459894035314372 -0.00395821969596109
"190" 2016-11-06 0.00313339975366311 6.0002571360486e-05 -4.50709065899386e-05 0.00307339718230263 0.00317847066025305
"191" 2016-11-07 -0.00947776171814851 3.32495224336202e-05 -6.90176259864987e-05 -0.00951101124058213 -0.00940874409216202
"192" 2016-11-08 -0.000412664974618338 0.000106783952271116 -4.78014921920689e-05 -0.000519448926889453 -0.000364863482426269
